test,params,impl,cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_fmadd_issues,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,section,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,snitch_stores,start,tend,total_ipc,tstart
relu,4x4xf64,linalg_xdsl,72,817,814,0.9444444444444444,0.0,0,18,17,0.25,0.9,20,0,0,0.2777777777777778,0,0,3.333333333333333,3.3333333333333335,1,0.0,6,0.25,18,0,0,0.25,0,746,0.0,0.5277777777777778,0.0
pooling_nchw_sum_d1_s2_3x3,4x4xf64,baseline,582,1341,1338,2.9767441860465116,1.1018518518518519,0,129,384,0.22164948453608246,0.5098814229249012,253,119,108,0.43470790378006874,0,16,1.0,1.0,1,0.0,253,0.9730769230769231,7,0,0,0.012027491408934709,0,760,0.0,0.44673539518900346,0.0
pooling_nchw_sum_d1_s2_3x3,4x4xf64,linalg_xdsl,271,1046,1043,2.6797752808988764,0.0,0,178,477,0.6568265682656826,0.9888888888888889,180,0,0,0.6642066420664207,0,0,3.214285714285714,3.2142857142857144,1,0.0,56,0.5384615384615384,48,0,0,0.17712177121771217,0,776,0.0,0.8413284132841328,0.0
pooling_nchw_max_d1_s2_3x3,4x4xf64,baseline,442,1213,1210,0.993103448275862,1.1192660550458715,0,145,144,0.32805429864253394,0.5370370370370371,270,122,109,0.6108597285067874,0,16,1.0,1.0,1,0.0,270,0.903010033444816,29,0,0,0.06561085972850679,0,772,0.0,0.6764705882352942,0.0
pooling_nchw_max_d1_s2_3x3,4x4xf64,linalg_xdsl,275,1023,1020,0.9943820224719101,0.0,0,178,177,0.6472727272727272,0.9888888888888889,180,0,0,0.6545454545454545,0,0,3.214285714285714,3.2142857142857144,1,0.0,56,0.5283018867924528,50,0,0,0.18181818181818182,0,749,0.0,0.8363636363636364,0.0
conv2d_d1_s1_3x3,4x4xf64,baseline,667,1460,1457,2.9793103448275864,1.3333333333333333,128,145,432,0.21739130434782608,0.5991735537190083,242,108,81,0.36281859070464767,0,16,1.0,1.0,1,0.0,242,0.9097744360902256,24,0,0,0.035982008995502246,0,794,0.0,0.3988005997001499,0.0
conv2d_d1_s1_3x3,4x4xf64,linalg_xdsl,308,1074,1071,2.6797752808988764,0.0,144,178,477,0.577922077922078,0.9888888888888889,180,0,0,0.5844155844155844,0,0,3.214285714285714,3.2142857142857144,1,0.0,56,0.4628099173553719,65,0,0,0.21103896103896103,0,767,0.0,0.7954545454545454,0.0
sum,4x8xf32,baseline,238,998,995,2.909090909090909,1.703125,0,33,96,0.13865546218487396,0.2558139534883721,129,109,64,0.542016806722689,0,32,1.0,1.0,1,0.0,129,0.9416058394160584,8,0,0,0.03361344537815126,0,761,0.0,0.5756302521008403,0.0
sum,4x8xf32,snrt,72,835,831,2.823529411764706,0.0,0,17,48,0.2361111111111111,0.8947368421052632,19,0,0,0.2638888888888889,0,0,3.8,3.8,1,0.0,5,0.25,15,0,0,0.20833333333333334,0,764,0.0,0.4722222222222222,0.0
sum,4x8xf32,linalg,247,1011,1008,2.909090909090909,1.703125,0,33,96,0.13360323886639677,0.2558139534883721,129,109,64,0.5222672064777328,0,32,1.0,1.0,1,0.0,129,0.9347826086956522,9,0,0,0.03643724696356275,0,765,0.0,0.5587044534412956,0.0
sum,4x8xf32,linalg_xdsl,87,851,847,2.823529411764706,0.0,0,17,48,0.19540229885057472,0.8947368421052632,19,0,0,0.21839080459770116,0,0,3.8,3.8,1,0.0,5,0.19230769230769232,21,0,0,0.2413793103448276,0,765,0.0,0.45977011494252873,0.0
sum,8x8xf16,baseline,821,1575,1572,1.4941634241245136,1.0,0,257,384,0.31303288672350793,0.5723830734966593,449,128,128,0.5468940316686967,0,64,1.0,1.0,1,0.0,449,0.576379974326059,330,0,0,0.40194884287454324,0,755,0.0,0.9488428745432399,0.0
sum,8x8xf16,linalg_xdsl,65,816,812,2.823529411764706,0.0,0,17,48,0.26153846153846155,0.8947368421052632,19,0,0,0.2923076923076923,0,0,3.8,3.8,1,0.0,5,0.19230769230769232,21,0,0,0.3230769230769231,0,752,0.0,0.6153846153846154,0.0
matmul,1x20x5xf64,linalg_0_xdsl,4136,4896,4893,2.950980392156863,1.0,100,102,301,0.024661508704061894,0.20118343195266272,507,300,300,0.12258220502901354,0,105,1.0,1.0,1,0.0,507,0.19735305566368236,2062,0,0,0.4985493230174081,0,761,0.0,0.6211315280464217,0.0
matmul,1x20x5xf64,linalg_1_xdsl,2050,2829,2826,2.8598130841121496,1.0,100,107,306,0.05219512195121951,0.3440514469453376,311,100,100,0.15170731707317073,0,100,1.0,1.0,1,0.0,311,0.22552574329224076,1068,0,0,0.5209756097560976,0,780,0.0,0.6726829268292683,0.0
matmul,1x20x5xf64,linalg_2_xdsl,497,1253,1250,2.7767857142857144,0.0,100,112,311,0.22535211267605634,0.9824561403508771,114,0,0,0.22937625754527163,0,0,1.0,1.0,1,0.0,114,0.3081081081081081,256,0,0,0.5150905432595574,0,757,0.0,0.744466800804829,0.0
matmul,1x20x5xf64,linalg_3_xdsl,507,1283,1280,2.7767857142857144,0.0,100,112,311,0.22090729783037474,0.9824561403508771,114,0,0,0.22485207100591717,0,0,4.750000000000001,4.75,1,0.0,24,0.3037974683544304,55,0,0,0.10848126232741617,0,777,0.0,0.33333333333333337,0.0
matmul,1x20x5xf64,linalg_4_xdsl,191,967,964,2.81981981981982,0.0,100,111,313,0.581151832460733,0.9823008849557522,113,0,0,0.5916230366492147,0,0,5.947368421052632,5.947368421052632,1,0.0,19,0.37254901960784315,32,0,0,0.16753926701570682,0,777,0.0,0.7591623036649215,0.0
